Age,Country,First Name,Gender,Last Name,Month,Products,Quarter,Rank,Region,Rank Levels,Revenue (USD),Sales Reps,Years
32,Wales,Trevor,Male,Parr,7,Laptops,QTR 3,Store 3,U.K.,D4,21866.464542719994,Trevor P.,2019
32,Wales,Trevor,Male,Parr,7,Laptops,QTR 3,Store 3,U.K.,D4,30184.373333333337,Trevor P.,2020
32,Wales,Trevor,Male,Parr,7,Smartphones,QTR 3,Store 3,U.K.,D4,15920.053333333335,Trevor P.,2020
32,Wales,Trevor,Male,Parr,7,Smartphones,QTR 3,Store 3,U.K.,D4,22436.213333333333,Trevor P.,2020
32,Wales,Trevor,Male,Parr,7,Smartphones,QTR 3,Store 3,U.K.,D4,49797.2342784,Trevor P.,2019
32,Wales,Trevor,Male,Parr,7,Smartphones,QTR 3,Store 3,U.K.,D4,65993.73914112,Trevor P.,2019
32,Wales,Trevor,Male,Parr,7,Tablets,QTR 3,Store 3,U.K.,D4,1001.3638656,Trevor P.,2019
32,Wales,Trevor,Male,Parr,7,Tablets,QTR 3,Store 3,U.K.,D4,10296.159999999998,Trevor P.,2020
32,Wales,Trevor,Male,Parr,7,Tablets,QTR 3,Store 3,U.K.,D4,13339.66405632,Trevor P.,2019
32,Wales,Trevor,Male,Parr,7,Tablets,QTR 3,Store 3,U.K.,D4,34793.17333333333,Trevor P.,2020
32,Wales,Trevor,Male,Parr,8,Assessories,QTR 3,Store 3,U.K.,D4,6479.549999999999,Trevor P.,2020
32,Wales,Trevor,Male,Parr,8,Assessories,QTR 3,Store 3,U.K.,D4,16607.745,Trevor P.,2020
32,Wales,Trevor,Male,Parr,8,Assessories,QTR 3,Store 3,U.K.,D4,17339.8192968,Trevor P.,2019
32,Wales,Trevor,Male,Parr,8,Assessories,QTR 3,Store 3,U.K.,D4,25076.741289600002,Trevor P.,2019
32,Wales,Trevor,Male,Parr,8,Laptops,QTR 3,Store 3,U.K.,D4,5042.740496640002,Trevor P.,2019
32,Wales,Trevor,Male,Parr,8,Laptops,QTR 3,Store 3,U.K.,D4,7847.84,Trevor P.,2020
32,Wales,Trevor,Male,Parr,8,Laptops,QTR 3,Store 3,U.K.,D4,12360.095903232002,Trevor P.,2019
32,Wales,Trevor,Male,Parr,8,Laptops,QTR 3,Store 3,U.K.,D4,19028.548000000003,Trevor P.,2020
32,Wales,Trevor,Male,Parr,8,Smartphones,QTR 3,Store 3,U.K.,D4,16973.264000000003,Trevor P.,2020
32,Wales,Trevor,Male,Parr,8,Smartphones,QTR 3,Store 3,U.K.,D4,20153.551993344,Trevor P.,2019
32,Wales,Trevor,Male,Parr,8,Smartphones,QTR 3,Store 3,U.K.,D4,45469.424,Trevor P.,2020
32,Wales,Trevor,Male,Parr,8,Smartphones,QTR 3,Store 3,U.K.,D4,65036.500429823995,Trevor P.,2019
32,Wales,Trevor,Male,Parr,8,Tablets,QTR 3,Store 3,U.K.,D4,4166.829241344,Trevor P.,2019
32,Wales,Trevor,Male,Parr,8,Tablets,QTR 3,Store 3,U.K.,D4,6793.27520256,Trevor P.,2019
32,Wales,Trevor,Male,Parr,8,Tablets,QTR 3,Store 3,U.K.,D4,38928.582,Trevor P.,2020
32,Wales,Trevor,Male,Parr,8,Tablets,QTR 3,Store 3,U.K.,D4,44932.734,Trevor P.,2020
32,Wales,Trevor,Male,Parr,9,Assessories,QTR 3,Store 3,U.K.,D4,9653.98,Trevor P.,2020
32,Wales,Trevor,Male,Parr,9,Assessories,QTR 3,Store 3,U.K.,D4,9873.009999999998,Trevor P.,2020
32,Wales,Trevor,Male,Parr,9,Assessories,QTR 3,Store 3,U.K.,D4,11670.508595199999,Trevor P.,2019
32,Wales,Trevor,Male,Parr,9,Assessories,QTR 3,Store 3,U.K.,D4,16531.9672336,Trevor P.,2019
32,Wales,Trevor,Male,Parr,9,Laptops,QTR 3,Store 3,U.K.,D4,4359.04,Trevor P.,2020
32,Wales,Trevor,Male,Parr,9,Laptops,QTR 3,Store 3,U.K.,D4,7141.665070848001,Trevor P.,2019
32,Wales,Trevor,Male,Parr,9,Laptops,QTR 3,Store 3,U.K.,D4,8722.002922751999,Trevor P.,2019
32,Wales,Trevor,Male,Parr,9,Laptops,QTR 3,Store 3,U.K.,D4,9092.831999999999,Trevor P.,2020
32,Wales,Trevor,Male,Parr,9,Smartphones,QTR 3,Store 3,U.K.,D4,32252.976,Trevor P.,2020
32,Wales,Trevor,Male,Parr,9,Smartphones,QTR 3,Store 3,U.K.,D4,36061.792230912,Trevor P.,2019
32,Wales,Trevor,Male,Parr,9,Smartphones,QTR 3,Store 3,U.K.,D4,53092.537526783985,Trevor P.,2019
32,Wales,Trevor,Male,Parr,9,Smartphones,QTR 3,Store 3,U.K.,D4,63832.49599999999,Trevor P.,2020
32,Wales,Trevor,Male,Parr,9,Tablets,QTR 3,Store 3,U.K.,D4,2883.6614338559993,Trevor P.,2019
32,Wales,Trevor,Male,Parr,9,Tablets,QTR 3,Store 3,U.K.,D4,5370.497999999999,Trevor P.,2020
32,Wales,Trevor,Male,Parr,9,Tablets,QTR 3,Store 3,U.K.,D4,6896.005294080001,Trevor P.,2019
32,Wales,Trevor,Male,Parr,9,Tablets,QTR 3,Store 3,U.K.,D4,15202.445999999998,Trevor P.,2020
35,Hong Kong,Winnie,Female,Cheung,1,Assessories,QTR 1,Store 2,Asia,C3,5312.299999999999,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,1,Assessories,QTR 1,Store 2,Asia,C3,40983.92107992001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,1,Assessories,QTR 1,Store 2,Asia,C3,43739.5,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,1,Assessories,QTR 1,Store 2,Asia,C3,49997.639633759994,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,1,Laptops,QTR 1,Store 2,Asia,C3,5419.6463204352,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,1,Laptops,QTR 1,Store 2,Asia,C3,8641.302421248,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,1,Laptops,QTR 1,Store 2,Asia,C3,11854.64,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,1,Laptops,QTR 1,Store 2,Asia,C3,35332.64,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,1,Smartphones,QTR 1,Store 2,Asia,C3,11630.08,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,1,Smartphones,QTR 1,Store 2,Asia,C3,97552,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,1,Smartphones,QTR 1,Store 2,Asia,C3,135871.6620570624,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,1,Smartphones,QTR 1,Store 2,Asia,C3,188219.50888043517,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,1,Tablets,QTR 1,Store 2,Asia,C3,4619.16,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,1,Tablets,QTR 1,Store 2,Asia,C3,5941.758103142401,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,1,Tablets,QTR 1,Store 2,Asia,C3,8780.160233779201,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,1,Tablets,QTR 1,Store 2,Asia,C3,53927.159999999996,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,10,Assessories,QTR 4,Store 2,Asia,C3,6679.123191000001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,10,Assessories,QTR 4,Store 2,Asia,C3,11071.768149000001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,10,Assessories,QTR 4,Store 2,Asia,C3,15596.1,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,10,Assessories,QTR 4,Store 2,Asia,C3,32225.7,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,10,Laptops,QTR 4,Store 2,Asia,C3,1153.6985865600002,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,10,Laptops,QTR 4,Store 2,Asia,C3,2895.88,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,10,Laptops,QTR 4,Store 2,Asia,C3,7736.51589984,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,10,Laptops,QTR 4,Store 2,Asia,C3,39305.240000000005,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,10,Smartphones,QTR 4,Store 2,Asia,C3,16951.289022720004,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,10,Smartphones,QTR 4,Store 2,Asia,C3,47675.0484288,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,10,Smartphones,QTR 4,Store 2,Asia,C3,96898.88,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,10,Smartphones,QTR 4,Store 2,Asia,C3,187744.96000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,10,Tablets,QTR 4,Store 2,Asia,C3,2810.4283584,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,10,Tablets,QTR 4,Store 2,Asia,C3,3496.5907891200004,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,10,Tablets,QTR 4,Store 2,Asia,C3,21904.74,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,10,Tablets,QTR 4,Store 2,Asia,C3,53237.34,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,11,Assessories,QTR 4,Store 2,Asia,C3,11408.599999999999,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,11,Assessories,QTR 4,Store 2,Asia,C3,18720.472680000003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,11,Assessories,QTR 4,Store 2,Asia,C3,19379.5,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,11,Assessories,QTR 4,Store 2,Asia,C3,20533.586346000004,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,11,Laptops,QTR 4,Store 2,Asia,C3,6421.822646400002,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,11,Laptops,QTR 4,Store 2,Asia,C3,13136.36522688,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,11,Laptops,QTR 4,Store 2,Asia,C3,18407.199999999997,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,11,Laptops,QTR 4,Store 2,Asia,C3,43355.76,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,11,Smartphones,QTR 4,Store 2,Asia,C3,76880.05944192,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,11,Smartphones,QTR 4,Store 2,Asia,C3,79148.99349504,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,11,Smartphones,QTR 4,Store 2,Asia,C3,96606.72,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,11,Smartphones,QTR 4,Store 2,Asia,C3,174932.8,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,11,Tablets,QTR 4,Store 2,Asia,C3,1431.4498329599999,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,11,Tablets,QTR 4,Store 2,Asia,C3,6347.879999999999,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,11,Tablets,QTR 4,Store 2,Asia,C3,8375.23120896,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,11,Tablets,QTR 4,Store 2,Asia,C3,49853.159999999996,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,12,Assessories,QTR 4,Store 2,Asia,C3,1578.8682,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,12,Assessories,QTR 4,Store 2,Asia,C3,3155.2000000000003,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,12,Assessories,QTR 4,Store 2,Asia,C3,7231.709160000001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,12,Assessories,QTR 4,Store 2,Asia,C3,19142.600000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,12,Laptops,QTR 4,Store 2,Asia,C3,4115.497766400001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,12,Laptops,QTR 4,Store 2,Asia,C3,4464.114508800001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,12,Laptops,QTR 4,Store 2,Asia,C3,5066.240000000001,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,12,Laptops,QTR 4,Store 2,Asia,C3,8576.160000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,12,Smartphones,QTR 4,Store 2,Asia,C3,26084.679091200003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,12,Smartphones,QTR 4,Store 2,Asia,C3,40949.12,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,12,Smartphones,QTR 4,Store 2,Asia,C3,52794.996479999994,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,12,Smartphones,QTR 4,Store 2,Asia,C3,52990.72000000001,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,12,Tablets,QTR 4,Store 2,Asia,C3,1585.8561024,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,12,Tablets,QTR 4,Store 2,Asia,C3,3006.1393920000005,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,12,Tablets,QTR 4,Store 2,Asia,C3,5411.040000000001,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,12,Tablets,QTR 4,Store 2,Asia,C3,17426.88,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,2,Assessories,QTR 1,Store 2,Asia,C3,10766.963750400002,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,2,Assessories,QTR 1,Store 2,Asia,C3,19967.7205728,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,2,Assessories,QTR 1,Store 2,Asia,C3,31083,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,2,Assessories,QTR 1,Store 2,Asia,C3,35527.2,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,2,Laptops,QTR 1,Store 2,Asia,C3,993.05243136,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,2,Laptops,QTR 1,Store 2,Asia,C3,8000.16,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,2,Laptops,QTR 1,Store 2,Asia,C3,9353.570992128001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,2,Laptops,QTR 1,Store 2,Asia,C3,32580,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,2,Smartphones,QTR 1,Store 2,Asia,C3,26395.528237056,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,2,Smartphones,QTR 1,Store 2,Asia,C3,27144.960000000003,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,2,Smartphones,QTR 1,Store 2,Asia,C3,86223.36,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,2,Smartphones,QTR 1,Store 2,Asia,C3,100142.69668761599,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,2,Tablets,QTR 1,Store 2,Asia,C3,589.451157504,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,2,Tablets,QTR 1,Store 2,Asia,C3,9205.173559296001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,2,Tablets,QTR 1,Store 2,Asia,C3,18950.399999999998,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,2,Tablets,QTR 1,Store 2,Asia,C3,67167.35999999999,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,3,Assessories,QTR 1,Store 2,Asia,C3,13191.675000000001,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,3,Assessories,QTR 1,Store 2,Asia,C3,16613.222698800004,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,3,Assessories,QTR 1,Store 2,Asia,C3,24522.516509400008,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,3,Assessories,QTR 1,Store 2,Asia,C3,37141.65,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,3,Laptops,QTR 1,Store 2,Asia,C3,3695.1600000000003,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,3,Laptops,QTR 1,Store 2,Asia,C3,4397.317968960002,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,3,Laptops,QTR 1,Store 2,Asia,C3,5300.400000000001,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,3,Laptops,QTR 1,Store 2,Asia,C3,11293.985727360003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,3,Smartphones,QTR 1,Store 2,Asia,C3,17590.232056320005,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,3,Smartphones,QTR 1,Store 2,Asia,C3,94626.85621939202,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,3,Smartphones,QTR 1,Store 2,Asia,C3,154208.88,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,3,Smartphones,QTR 1,Store 2,Asia,C3,161096.88,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,3,Tablets,QTR 1,Store 2,Asia,C3,4065.3492848640008,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,3,Tablets,QTR 1,Store 2,Asia,C3,5675.242745088001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,3,Tablets,QTR 1,Store 2,Asia,C3,18485.460000000003,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,3,Tablets,QTR 1,Store 2,Asia,C3,43604.82000000001,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,4,Assessories,QTR 2,Store 2,Asia,C3,12938.692221000005,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,4,Assessories,QTR 2,Store 2,Asia,C3,16316.408745000006,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,4,Assessories,QTR 2,Store 2,Asia,C3,32114.800000000003,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,4,Assessories,QTR 2,Store 2,Asia,C3,33958.4,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,4,Laptops,QTR 2,Store 2,Asia,C3,3809.6189308800012,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,4,Laptops,QTR 2,Store 2,Asia,C3,8364.426094080001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,4,Laptops,QTR 2,Store 2,Asia,C3,16709.440000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,4,Laptops,QTR 2,Store 2,Asia,C3,27775.360000000004,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,4,Smartphones,QTR 2,Store 2,Asia,C3,43331.16187008,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,4,Smartphones,QTR 2,Store 2,Asia,C3,66861.80520768002,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,4,Smartphones,QTR 2,Store 2,Asia,C3,116072.96000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,4,Smartphones,QTR 2,Store 2,Asia,C3,123134.72,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,4,Tablets,QTR 2,Store 2,Asia,C3,688.2142579200001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,4,Tablets,QTR 2,Store 2,Asia,C3,2793.6549043200007,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,4,Tablets,QTR 2,Store 2,Asia,C3,11089.92,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,4,Tablets,QTR 2,Store 2,Asia,C3,12080.16,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,5,Assessories,QTR 2,Store 2,Asia,C3,1939.97349,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,5,Assessories,QTR 2,Store 2,Asia,C3,6739.821270000001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,5,Assessories,QTR 2,Store 2,Asia,C3,11242.349999999999,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,5,Assessories,QTR 2,Store 2,Asia,C3,17003.35,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,5,Laptops,QTR 2,Store 2,Asia,C3,2591.5184064,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,5,Laptops,QTR 2,Store 2,Asia,C3,2743.16,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,5,Laptops,QTR 2,Store 2,Asia,C3,4007.2457376000007,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,5,Laptops,QTR 2,Store 2,Asia,C3,16479.960000000003,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,5,Smartphones,QTR 2,Store 2,Asia,C3,36802.08,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,5,Smartphones,QTR 2,Store 2,Asia,C3,38534.3941248,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,5,Smartphones,QTR 2,Store 2,Asia,C3,46661.60338560001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,5,Smartphones,QTR 2,Store 2,Asia,C3,48466.880000000005,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,5,Tablets,QTR 2,Store 2,Asia,C3,1063.383552,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,5,Tablets,QTR 2,Store 2,Asia,C3,3231.2359295999995,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,5,Tablets,QTR 2,Store 2,Asia,C3,14823.059999999998,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,5,Tablets,QTR 2,Store 2,Asia,C3,21337.679999999997,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,6,Assessories,QTR 2,Store 2,Asia,C3,20236.5,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,6,Assessories,QTR 2,Store 2,Asia,C3,21341.019375000003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,6,Assessories,QTR 2,Store 2,Asia,C3,23098.765950000008,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,6,Assessories,QTR 2,Store 2,Asia,C3,47131.200000000004,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,6,Laptops,QTR 2,Store 2,Asia,C3,2814.3015840000003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,6,Laptops,QTR 2,Store 2,Asia,C3,7097.363208,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,6,Laptops,QTR 2,Store 2,Asia,C3,14089.68,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,6,Laptops,QTR 2,Store 2,Asia,C3,32082.480000000003,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,6,Smartphones,QTR 2,Store 2,Asia,C3,17644.785984000006,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,6,Smartphones,QTR 2,Store 2,Asia,C3,22845.471984000003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,6,Smartphones,QTR 2,Store 2,Asia,C3,43125.12,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,6,Smartphones,QTR 2,Store 2,Asia,C3,226575.36000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,6,Tablets,QTR 2,Store 2,Asia,C3,1484.9904960000001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,6,Tablets,QTR 2,Store 2,Asia,C3,2520.6837120000005,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,6,Tablets,QTR 2,Store 2,Asia,C3,67961.16,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,6,Tablets,QTR 2,Store 2,Asia,C3,75116.16,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,7,Assessories,QTR 3,Store 2,Asia,C3,10478.287872000003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,7,Assessories,QTR 3,Store 2,Asia,C3,11730.161664000001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,7,Assessories,QTR 3,Store 2,Asia,C3,29558.4,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,7,Assessories,QTR 3,Store 2,Asia,C3,47884.8,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,7,Laptops,QTR 3,Store 2,Asia,C3,3847.0699008000006,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,7,Laptops,QTR 3,Store 2,Asia,C3,8754.0092928,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,7,Laptops,QTR 3,Store 2,Asia,C3,35714.13333333334,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,7,Laptops,QTR 3,Store 2,Asia,C3,48597.33333333334,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,7,Smartphones,QTR 3,Store 2,Asia,C3,4390.5328128,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,7,Smartphones,QTR 3,Store 2,Asia,C3,23109.168844800006,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,7,Smartphones,QTR 3,Store 2,Asia,C3,39404.8,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,7,Smartphones,QTR 3,Store 2,Asia,C3,44365.33333333334,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,7,Tablets,QTR 3,Store 2,Asia,C3,2445.7641984,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,7,Tablets,QTR 3,Store 2,Asia,C3,4089.515212800002,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,7,Tablets,QTR 3,Store 2,Asia,C3,39818.66666666667,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,7,Tablets,QTR 3,Store 2,Asia,C3,45292.26666666668,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,8,Assessories,QTR 3,Store 2,Asia,C3,561.9724110000001,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,8,Assessories,QTR 3,Store 2,Asia,C3,6063.075018,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,8,Assessories,QTR 3,Store 2,Asia,C3,33756.25,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,8,Assessories,QTR 3,Store 2,Asia,C3,43914.75,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,8,Laptops,QTR 3,Store 2,Asia,C3,1253.9703052800003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,8,Laptops,QTR 3,Store 2,Asia,C3,3161.8117238400005,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,8,Laptops,QTR 3,Store 2,Asia,C3,9573.520000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,8,Laptops,QTR 3,Store 2,Asia,C3,25241.920000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,8,Smartphones,QTR 3,Store 2,Asia,C3,3748.4988710400003,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,8,Smartphones,QTR 3,Store 2,Asia,C3,16320.59041536,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,8,Smartphones,QTR 3,Store 2,Asia,C3,79022.24000000002,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,8,Smartphones,QTR 3,Store 2,Asia,C3,123532.64000000001,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,8,Tablets,QTR 3,Store 2,Asia,C3,963.7272691199998,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,8,Tablets,QTR 3,Store 2,Asia,C3,1161.19567872,Winnie C.,2019
35,Hong Kong,Winnie,Female,Cheung,8,Tablets,QTR 3,Store 2,Asia,C3,5843.64,Winnie C.,2020
35,Hong Kong,Winnie,Female,Cheung,8,Tablets,QTR 3,Store 2,Asia,C3,9391.140000000001,Winnie C.,2020
